"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"398","SI",2024-09-17,96.1,-2.16,5.04,"Wheeler, Zack",668930,554430,"field_out","hit_into_play",NA,NA,NA,NA,8,"Brice Turang grounds out, pitcher Zack Wheeler to first baseman Bryce Harper.","R","L","R","MIL","PHI","X",1,"ground_ball",1,2,2024,-1.56,0.21,0,1.58,NA,NA,NA,0,1,"Bot",126.39,182.43,NA,NA,NA,NA,9.44060069221479,-139.535750401485,-4.08210855156086,-22.5632849727777,32.0818863631889,-28.6328749286926,3.27,1.51,6,98.2,-14,97.6,2268,7.3,745935,592663,547180,681082,624641,607208,669016,670276,592206,53.19,0.229,0.25,0,1,0,0,2,4,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",233,-0.021,-0.167,65.9,6.1,0.254,0.167,98.2,0,0,0.547,0.547,34,24,34,25,1,0,6,1,5,1,2.27,1.56,-1.56,25.9
"399","FF",2024-09-17,96.6,-2.03,5.25,"Wheeler, Zack",668930,554430,"","foul",NA,NA,NA,NA,1,"Brice Turang grounds out, pitcher Zack Wheeler to first baseman Bryce Harper.","R","L","R","MIL","PHI","S",NA,"",1,1,2024,-0.76,1.29,-0.6,2.73,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,NA,NA,5.64461253040885,-140.494378797536,-4.13908554255548,-11.3174573327468,32.6742397580596,-14.3695724399222,3.27,1.51,111,81.9,13,98.2,2501,7.3,745935,592663,547180,681082,624641,607208,669016,670276,592206,53.21,NA,NA,NA,NA,NA,NA,NA,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,0,-0.051,64.8,5.8,NA,0.051,88,0,0,0.547,0.547,34,24,34,25,1,0,6,1,5,1,1.16,0.76,-0.76,27.2
"400","FF",2024-09-17,95.4,-2.1,5.09,"Wheeler, Zack",668930,554430,"","ball",NA,NA,NA,NA,12,"Brice Turang grounds out, pitcher Zack Wheeler to first baseman Bryce Harper.","R","L","R","MIL","PHI","B",NA,"",0,1,2024,-0.83,1.23,1.45,3.04,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,NA,NA,11.477224048135,-138.507666953863,-2.53240978413213,-13.3319638105792,31.4440905847304,-16.0194096145128,3.37,1.56,NA,NA,NA,97.3,2402,7.5,745935,592663,547180,681082,624641,607208,669016,670276,592206,52.97,NA,NA,NA,NA,NA,NA,NA,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",234,0,0.023,NA,NA,NA,-0.023,NA,0,0,0.547,0.547,34,24,34,25,1,0,6,1,5,1,1.29,0.83,-0.83,24.4
"401","FF",2024-09-17,95.9,-2.24,5.23,"Wheeler, Zack",668930,554430,"","called_strike",NA,NA,NA,NA,13,"Brice Turang grounds out, pitcher Zack Wheeler to first baseman Bryce Harper.","R","L","R","MIL","PHI","S",NA,"",0,0,2024,-0.89,1.23,-0.87,2.25,NA,NA,NA,0,1,"Bot",NA,NA,NA,NA,NA,NA,5.79149152785944,-139.427638402543,-5.11132056546071,-12.9809410678148,32.9623746195174,-15.1504567991849,3.25,1.47,NA,NA,NA,97.6,2311,7.4,745935,592663,547180,681082,624641,607208,669016,670276,592206,53.07,NA,NA,NA,NA,NA,NA,NA,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",231,0,-0.033,NA,NA,NA,0.033,NA,0,0,0.547,0.547,34,24,34,25,1,0,6,1,5,1,1.26,0.89,-0.89,26.6
"402","FF",2024-09-11,95.9,-2.05,5.28,"Wheeler, Zack",666163,554430,"strikeout","swinging_strike",NA,NA,NA,NA,12,"Ben Rortvedt strikes out swinging.","R","L","R","PHI","TB","S",2,"",0,2,2024,-0.9,1.11,0.35,3.66,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,8.51495404850103,-139.533390589956,-1.24840113800033,-13.5263575752634,27.6764548212029,-17.5036428440267,3.09,1.4,NA,NA,NA,97.9,2450,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.34,NA,0,0,1,0,0,NA,45,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",230,0.016,-0.061,64.8,5.3,NA,0.061,NA,0,0,0.558,0.442,34,26,34,27,3,2,5,2,6,1,1.35,0.9,-0.9,22.1
"403","FF",2024-09-11,95.8,-2,5.23,"Wheeler, Zack",666163,554430,"","called_strike",NA,NA,NA,NA,3,"Ben Rortvedt strikes out swinging.","R","L","R","PHI","TB","S",NA,"",0,1,2024,-0.85,1.12,0.49,3.04,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,8.67910717237647,-139.389693902503,-2.76817463229443,-12.9340708987601,28.3015409010735,-17.1185962936986,3.09,1.53,NA,NA,NA,97.9,2431,7.3,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.24,NA,NA,NA,NA,NA,NA,NA,45,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",235,0,-0.022,NA,NA,NA,0.022,NA,0,0,0.558,0.442,34,26,34,27,3,2,5,2,6,1,1.35,0.85,-0.85,21.9
"404","FF",2024-09-11,95.8,-1.99,5.33,"Wheeler, Zack",666163,554430,"","called_strike",NA,NA,NA,NA,8,"Ben Rortvedt strikes out swinging.","R","L","R","PHI","TB","S",NA,"",0,0,2024,-0.87,1.15,0,1.98,NA,NA,NA,2,6,"Top",NA,NA,NA,NA,NA,NA,7.3486072789753,-139.28967186573,-5.9757756334523,-12.8612852419897,28.0180759217243,-15.9969560208908,3.14,1.5,NA,NA,NA,97.8,2459,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.28,NA,NA,NA,NA,NA,NA,NA,45,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",226,0,-0.016,NA,NA,NA,0.016,NA,0,0,0.558,0.442,34,26,34,27,3,2,5,2,6,1,1.31,0.87,-0.87,26.1
"405","ST",2024-09-11,85.9,-2.15,5.22,"Wheeler, Zack",642350,554430,"field_out","hit_into_play",NA,NA,NA,NA,5,"Jose Siri flies out to left fielder Brandon Marsh.","R","R","R","PHI","TB","X",7,"fly_ball",0,1,2024,0.68,0.46,0.1,2.36,NA,NA,NA,1,6,"Top",83.55,104.96,NA,NA,NA,NA,3.99208108954732,-125.123882381668,-1.44851513779267,6.37560910762976,25.2143563592009,-27.3124222760751,3.5,1.63,257,91.4,52,86.8,2534,6.8,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.71,0.003,0.003,0,1,0,0,3,44,2,"Sweeper",2,2,2,2,2,2,2,2,"Standard","Standard",78,0.025,-0.138,75.6,8.2,0.003,0.138,91.4,0,0,0.533,0.467,34,28,34,29,3,2,5,1,6,1,2.63,-0.68,-0.68,22.1
"406","ST",2024-09-11,85.9,-2.22,5.17,"Wheeler, Zack",642350,554430,"","swinging_strike",NA,NA,NA,NA,6,"Jose Siri flies out to left fielder Brandon Marsh.","R","R","R","PHI","TB","S",NA,"",0,0,2024,0.51,0.43,0.61,2.55,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,5.74508558979998,-124.955266453798,-0.817251847175723,4.18232817518957,25.3387145382937,-27.7054943653692,3.5,1.63,NA,NA,NA,87,2568,7,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.48,NA,NA,NA,NA,NA,NA,NA,44,1,"Sweeper",2,2,2,2,2,2,2,2,"Standard","Standard",76,0,-0.023,75.3,8.9,NA,0.023,NA,0,0,0.533,0.467,34,28,34,29,3,2,5,1,6,1,2.66,-0.51,-0.51,20.8
"407","ST",2024-09-11,85.5,-2.24,5.19,"Wheeler, Zack",666018,554430,"home_run","hit_into_play",NA,NA,NA,NA,9,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","X",NA,"fly_ball",2,2,2024,0.74,0.64,0.52,1.77,NA,NA,NA,1,6,"Top",231.47,79.72,NA,NA,NA,NA,5.09489159026113,-124.422661713285,-3.10986554632462,6.67911626246068,24.4992637908764,-25.0865454140547,3.12,1.46,391,105,28,86.8,2590,7.1,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.45,0.849,1.69,2,1,0,3,6,43,7,"Sweeper",2,1,1,2,2,2,2,2,"Standard","Standard",80,-0.17,1.02,71,8.1,3.286,-1.02,105,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,2.47,-0.74,0.74,21.7
"408","FF",2024-09-11,96.2,-2.1,5.27,"Wheeler, Zack",666018,554430,"","foul",NA,NA,NA,NA,11,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","S",NA,"",2,2,2024,-0.9,1.1,-0.04,3.25,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,7.62336135749669,-139.936142537803,-2.30953075635818,-13.5579716484064,31.3292968088711,-17.3948059546727,3.12,1.46,NA,NA,NA,97.8,2422,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.32,NA,NA,NA,NA,NA,NA,NA,43,6,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",233,0,0,68.3,6.7,NA,0,NA,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,1.36,0.9,-0.9,22.6
"409","FC",2024-09-11,90.2,-2.13,5.22,"Wheeler, Zack",666018,554430,"","foul",NA,NA,NA,NA,5,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","S",NA,"",2,2,2024,0.29,0.3,-0.16,2.08,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,4.32589710450885,-131.474364192461,-2.60559089819567,2.6166586737652,25.0545052684549,-28.3410556274432,3.12,1.46,270,90.2,33,91.9,2489,7,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.5,NA,NA,NA,NA,NA,NA,NA,43,5,"Cutter",2,1,1,2,1,2,1,2,"Standard","Standard",191,0,0,69.9,6.8,NA,0,90.2,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,2.47,-0.29,0.29,23.4
"410","FF",2024-09-11,95.6,-2.11,5.32,"Wheeler, Zack",666018,554430,"","foul",NA,NA,NA,NA,5,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","S",NA,"",2,1,2024,-0.65,1.23,-0.24,2.36,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,6.549234686936,-139.053884448895,-5.04383698972989,-9.96074111585678,31.1449661160162,-15.2993492514208,3.12,1.46,236,80.8,49,97.5,2400,7.4,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.13,NA,NA,NA,NA,NA,NA,NA,43,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",228,0,-0.049,66.6,7,NA,0.049,88,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,1.27,0.65,-0.65,25.3
"411","FF",2024-09-11,95.5,-2.05,5.31,"Wheeler, Zack",666018,554430,"","called_strike",NA,NA,NA,NA,2,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","S",NA,"",2,0,2024,-0.76,1.32,-0.2,3.24,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,6.71526236404939,-138.905751308767,-2.83704029096412,-11.3089192832064,31.4384999095151,-14.6922166582766,3.21,1.5,NA,NA,NA,97.1,2464,7.3,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.24,NA,NA,NA,NA,NA,NA,NA,43,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",229,0,-0.041,NA,NA,NA,0.041,NA,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,1.19,0.76,-0.76,23.3
"412","FS",2024-09-11,87.3,-2.07,5.28,"Wheeler, Zack",666018,554430,"","ball",NA,NA,NA,NA,13,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","B",NA,"",1,0,2024,-0.83,0.09,-0.96,1.45,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,4.44982682544126,-127.137486023332,-3.31268925455898,-9.93476408797882,25.5276907111836,-30.7548211994634,3.36,1.55,NA,NA,NA,88.9,1669,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.31,NA,NA,NA,NA,NA,NA,NA,43,2,"Split-Finger",2,1,1,2,1,2,1,2,"Standard","Standard",238,0,0.046,NA,NA,NA,-0.046,NA,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,2.89,0.83,-0.83,24.1
"413","ST",2024-09-11,86.1,-2.29,5.09,"Wheeler, Zack",666018,554430,"","ball",NA,NA,NA,NA,14,"Jonathan Aranda homers (2) on a fly ball to right field.","R","L","R","PHI","TB","B",NA,"",0,0,2024,1.17,-0.1,0.16,0.51,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,NA,NA,3.48425040524191,-125.310517646374,-4.47603763569258,11.5791715259055,25.338557243389,-32.5635145175466,3.12,1.55,NA,NA,NA,87,2539,6.8,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.65,NA,NA,NA,NA,NA,NA,NA,43,1,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",79,0,0.025,NA,NA,NA,-0.025,NA,1,-1,0.703,0.297,34,26,34,26,3,2,5,1,6,1,3.18,-1.17,1.17,21.5
"414","FF",2024-09-11,95.7,-2.01,5.24,"Wheeler, Zack",666185,554430,"strikeout","called_strike",NA,NA,NA,NA,3,"Dylan Carlson called out on strikes.","R","L","R","PHI","TB","S",2,"",1,2,2024,-0.98,1.13,0.56,3.02,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,9.16443479579878,-139.110761453299,-2.87083390227363,-14.6766221457929,28.3051745254574,-16.9776316961946,3.51,1.63,NA,NA,NA,97.6,2491,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.26,NA,0,0,1,0,0,NA,42,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",232,0.036,-0.167,NA,NA,NA,0.167,NA,1,-1,0.667,0.333,34,25,34,26,3,2,5,1,6,2,1.34,0.98,-0.98,22.4
"415","ST",2024-09-11,86.6,-2.24,5.22,"Wheeler, Zack",666185,554430,"","foul",NA,NA,NA,NA,8,"Dylan Carlson called out on strikes.","R","L","R","PHI","TB","S",NA,"",1,1,2024,0.82,0.18,-0.07,1.85,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,3.53321451600816,-126.195160160461,-2.26326899361232,8.17348538388481,24.213214419316,-30.0228854344074,3.51,1.63,2,82.1,-47,87.8,2565,6.8,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.69,NA,NA,NA,NA,NA,NA,NA,42,3,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",82,0,-0.051,63,7,NA,0.051,88,1,-1,0.667,0.333,34,25,34,26,3,2,5,1,6,2,2.84,-0.82,0.82,24.4
"416","ST",2024-09-11,85.8,-2.22,5.18,"Wheeler, Zack",666185,554430,"","swinging_strike",NA,NA,NA,NA,14,"Dylan Carlson called out on strikes.","R","L","R","PHI","TB","S",NA,"",1,0,2024,0.59,0.28,0.58,1.01,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,5.4841936901171,-124.846645710937,-4.24540991312297,5.08997622744191,24.2025155931146,-28.5741905434874,3.51,1.63,NA,NA,NA,87,2534,7,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.54,NA,NA,NA,NA,NA,NA,NA,42,2,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",68,0,-0.044,68.4,8.7,NA,0.044,NA,1,-1,0.667,0.333,34,25,34,26,3,2,5,1,6,2,2.8,-0.59,0.59,19.9
"417","FF",2024-09-11,94.5,-2.16,5.3,"Wheeler, Zack",666185,554430,"","ball",NA,NA,NA,NA,7,"Dylan Carlson called out on strikes.","R","L","R","PHI","TB","B",NA,"",0,0,2024,-0.9,1.19,-0.61,1.59,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,NA,NA,6.14796159321021,-137.465219270664,-6.74056929773798,-12.7662916366132,30.2114329313018,-15.7645720604357,3.4,1.58,NA,NA,NA,96.1,2436,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.27,NA,NA,NA,NA,NA,NA,NA,42,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",231,0,0.034,NA,NA,NA,-0.034,NA,1,-1,0.667,0.333,34,25,34,26,3,2,5,1,6,2,1.36,0.9,-0.9,25.3
"418","ST",2024-09-11,85.3,-2.37,5.18,"Wheeler, Zack",666139,554430,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Josh Lowe strikes out swinging.","R","L","R","PHI","TB","S",2,"",0,2,2024,1.36,0.21,1.22,0.75,NA,NA,664040,2,5,"Top",NA,NA,NA,NA,NA,NA,5.78321691191055,-124.150697788281,-4.57423416738025,12.785962353643,25.6848846184537,-29.2755468565701,3.63,1.74,NA,NA,NA,86.2,2574,6.9,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.55,NA,0,0,1,0,0,NA,38,3,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",75,0.033,-0.143,72.6,8.3,NA,0.143,NA,1,-1,0.68,0.32,34,26,34,26,3,2,5,1,6,1,2.93,-1.36,1.36,26
"419","FF",2024-09-11,95.3,-2.11,5.22,"Wheeler, Zack",666139,554430,"","foul",NA,NA,NA,NA,3,"Josh Lowe strikes out swinging.","R","L","R","PHI","TB","S",NA,"",0,1,2024,-0.91,1.14,0.37,3.1,NA,NA,664040,2,5,"Top",NA,NA,NA,NA,NA,NA,8.72776620188767,-138.577421957949,-2.51212370715678,-13.687611878362,31.7412358443121,-17.0749940834154,3.63,1.74,217,79.5,58,96.9,2470,7.3,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.19,NA,NA,NA,NA,NA,NA,NA,38,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",232,0,-0.046,70.5,6.4,NA,0.046,88,1,-1,0.68,0.32,34,26,34,26,3,2,5,1,6,1,1.37,0.91,-0.91,22.9
"420","ST",2024-09-11,84.3,-2.32,5.2,"Wheeler, Zack",666139,554430,"","swinging_strike",NA,NA,NA,NA,14,"Josh Lowe strikes out swinging.","R","L","R","PHI","TB","S",NA,"",0,0,2024,1.29,0.13,1.23,0.69,NA,NA,664040,2,5,"Top",NA,NA,NA,NA,NA,NA,5.7663601385307,-122.457017187591,-4.27818066639096,11.4688973089478,28.595144821359,-30.0808079119859,3.63,1.74,NA,NA,NA,84.9,2480,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.28,NA,NA,NA,NA,NA,NA,NA,38,1,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",81,0,-0.039,69.4,8.8,NA,0.039,NA,1,-1,0.68,0.32,34,26,34,26,3,2,5,1,6,1,3.13,-1.29,1.29,20.8
"421","SI",2024-09-11,93.7,-2.02,5.24,"Wheeler, Zack",691406,554430,"field_out","hit_into_play",NA,NA,NA,NA,11,"Junior Caminero flies out to center fielder Johan Rojas.","R","R","R","PHI","TB","X",8,"fly_ball",2,0,2024,-1.45,0.57,-1.04,2.7,NA,NA,664040,1,5,"Top",96.93,56.48,NA,NA,NA,NA,5.85867565797114,-136.218827608856,-2.05678995287987,-19.3333779074648,32.8880177981904,-24.863055347089,3.57,1.66,359,93.5,27,94.8,2127,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.29,0.143,0.184,0,1,0,0,3,37,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",230,0.04,-0.409,84.5,7.8,0.311,0.409,93.5,1,-1,0.64,0.36,34,20,34,21,3,2,5,1,6,1,2.05,1.45,1.45,21.3
"422","ST",2024-09-11,86.3,-2.26,5.24,"Wheeler, Zack",691406,554430,"","ball",NA,NA,NA,NA,14,"Junior Caminero flies out to center fielder Johan Rojas.","R","R","R","PHI","TB","B",NA,"",1,0,2024,0.4,0.75,1.64,2.52,NA,NA,664040,1,5,"Top",NA,NA,NA,NA,NA,NA,8.53932436817977,-125.455773723852,-1.77997112945997,2.57664433256276,24.2003208711778,-24.097886204177,3.57,1.66,NA,NA,NA,87.2,2484,6.8,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.67,NA,NA,NA,NA,NA,NA,NA,37,2,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",90,0,0.066,NA,NA,NA,-0.066,NA,1,-1,0.64,0.36,34,20,34,21,3,2,5,1,6,1,2.31,-0.4,-0.4,22.9
"423","SI",2024-09-11,94,-2.03,5.18,"Wheeler, Zack",691406,554430,"","ball",NA,NA,NA,NA,13,"Junior Caminero flies out to center fielder Johan Rojas.","R","R","R","PHI","TB","B",NA,"",0,0,2024,-1.44,0.32,-1.87,1.43,NA,NA,664040,1,5,"Top",NA,NA,NA,NA,NA,NA,3.67463760346502,-136.859967209731,-4.79022854501836,-18.97407972462,29.6935254708653,-27.3537996706623,3.65,1.73,NA,NA,NA,95.7,2103,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.31,NA,NA,NA,NA,NA,NA,NA,37,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",229,0,0.043,NA,NA,NA,-0.043,NA,1,-1,0.64,0.36,34,20,34,21,3,2,5,1,6,1,2.26,1.44,1.44,23.7
"424","FF",2024-09-11,95.4,-2.06,5.3,"Wheeler, Zack",664040,554430,"walk","ball",NA,NA,NA,NA,13,"Brandon Lowe walks.","R","L","R","PHI","TB","B",NA,"",3,1,2024,-1.12,1.13,-1.08,1.95,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,5.18177424444337,-138.832660050478,-5.8155460831486,-15.5858276128512,31.5333317178398,-16.4260375084839,3.33,1.51,NA,NA,NA,97,2430,7.3,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.25,NA,0.689131,0.7,1,0,0,NA,36,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",228,-0.036,0.162,NA,NA,NA,-0.162,NA,1,-1,0.676,0.324,34,29,34,30,3,2,5,1,6,1,1.38,1.12,-1.12,26.4
"425","FS",2024-09-11,85.7,-2.14,5.34,"Wheeler, Zack",664040,554430,"","ball",NA,NA,NA,NA,13,"Brandon Lowe walks.","R","L","R","PHI","TB","B",NA,"",2,1,2024,-1.07,0.41,-1.07,1.66,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,4.78068121136481,-124.79127368504,-3.31931297158613,-12.101156164546,25.4326559362914,-27.3801827843428,3.27,1.49,NA,NA,NA,87.3,1471,7.3,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.19,NA,NA,NA,NA,NA,NA,NA,36,4,"Split-Finger",2,1,1,2,1,2,1,2,"Standard","Standard",240,0,0.077,NA,NA,NA,-0.077,NA,1,-1,0.676,0.324,34,29,34,30,3,2,5,1,6,1,2.69,1.07,-1.07,25.3
"426","FF",2024-09-11,95.2,-2.17,5.27,"Wheeler, Zack",664040,554430,"","ball",NA,NA,NA,NA,11,"Brandon Lowe walks.","R","L","R","PHI","TB","B",NA,"",1,1,2024,-1,1.2,-1.16,3.67,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,4.98148930850138,-138.506013830745,-1.24151479478097,-14.0101874795486,31.7919774866687,-16.7517075201585,3.33,1.59,NA,NA,NA,96.5,2431,7.1,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.38,NA,NA,NA,NA,NA,NA,NA,36,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",229,0,0.037,NA,NA,NA,-0.037,NA,1,-1,0.676,0.324,34,29,34,30,3,2,5,1,6,1,1.33,1,-1,24.2
"427","FS",2024-09-11,86.7,-2.17,5.23,"Wheeler, Zack",664040,554430,"","swinging_strike",NA,NA,NA,NA,7,"Brandon Lowe walks.","R","L","R","PHI","TB","S",NA,"",1,0,2024,-1.25,0.43,-0.73,1.65,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,6.12981670926117,-126.133323467803,-3.28167811340052,-14.5557724520639,26.1433574801876,-27.1508473818194,3.27,1.48,NA,NA,NA,88.4,1631,7.4,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.11,NA,NA,NA,NA,NA,NA,NA,36,2,"Split-Finger",2,1,1,2,1,2,1,2,"Standard","Standard",244,0,-0.032,72.9,8.1,NA,0.032,NA,1,-1,0.676,0.324,34,29,34,30,3,2,5,1,6,1,2.61,1.25,-1.25,22.2
"428","ST",2024-09-11,84.9,-2.37,5.22,"Wheeler, Zack",664040,554430,"","ball",NA,NA,NA,NA,11,"Brandon Lowe walks.","R","L","R","PHI","TB","B",NA,"",0,0,2024,0.57,0.73,-1.16,2.97,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,NA,NA,1.70479927257525,-123.7587174091,-0.433658744247316,5.53296783341876,24.6083119495614,-24.7620003194232,3.27,1.49,NA,NA,NA,85.8,2473,6.8,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.7,NA,NA,NA,NA,NA,NA,NA,36,1,"Sweeper",2,1,1,2,1,2,1,2,"Standard","Standard",82,0,0.025,NA,NA,NA,-0.025,NA,1,-1,0.676,0.324,34,29,34,30,3,2,5,1,6,1,2.42,-0.57,0.57,18.5
"429","SI",2024-09-11,94.5,-2.15,5.18,"Wheeler, Zack",666624,554430,"field_out","hit_into_play",NA,NA,NA,NA,13,"Christopher Morel grounds out, shortstop Trea Turner to first baseman Kody Clemens.","R","R","R","PHI","TB","X",6,"ground_ball",1,1,2024,-1.51,0.39,-0.82,1.46,NA,NA,NA,0,5,"Top",118.78,138.99,NA,NA,NA,NA,6.95824002576672,-137.370708443833,-4.91507904521249,-20.7182620794264,31.5659127884677,-26.3482791063434,3.61,1.63,3,91,-25,95.8,2250,7.2,745525,605244,665019,681082,642215,607208,669016,679032,592206,53.29,0.08,0.075,0,1,0,0,2,35,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",234,0.032,-0.218,NA,NA,0.08,0.218,91,1,-1,0.644,0.356,34,25,34,25,3,2,5,1,6,1,2.18,1.51,1.51,21.7
